,index,date,open,low,high,close,volume,symbol,vendor_name
690,690,2023-08-03 11:01:00,328.5,328.25,328.5,328.3577,28993,MSFT,financial modeling prep
691,691,2023-08-03 11:00:00,328.4529,328.38,328.61,328.51,44337,MSFT,financial modeling prep
692,692,2023-08-03 10:59:00,328.395,328.27,328.49,328.49,35540,MSFT,financial modeling prep
693,693,2023-08-03 10:58:00,328.06,328.06,328.43,328.385,47258,MSFT,financial modeling prep
694,694,2023-08-03 10:57:00,327.87,327.67,328.06,328.02,30518,MSFT,financial modeling prep
695,695,2023-08-03 10:56:00,327.64,327.64,327.98,327.91,47309,MSFT,financial modeling prep
696,696,2023-08-03 10:55:00,327.91,327.6,327.97,327.6,29186,MSFT,financial modeling prep
697,697,2023-08-03 10:54:00,328.13,327.83,328.14,327.92,37178,MSFT,financial modeling prep
698,698,2023-08-03 10:53:00,327.775,327.775,328.2,328.19,39334,MSFT,financial modeling prep
699,699,2023-08-03 10:52:00,327.48,327.43,327.82,327.795,96166,MSFT,financial modeling prep
700,700,2023-08-03 10:51:00,328.03,327.4869,328.03,327.51,53179,MSFT,financial modeling prep
701,701,2023-08-03 10:50:00,328.39,328.0,328.41,328.02,28562,MSFT,financial modeling prep
702,702,2023-08-03 10:49:00,328.42,328.29,328.5,328.41,32896,MSFT,financial modeling prep
703,703,2023-08-03 10:48:00,328.49,328.18,328.51,328.39,34715,MSFT,financial modeling prep
704,704,2023-08-03 10:47:00,328.02,327.96,328.49,328.43,38182,MSFT,financial modeling prep
705,705,2023-08-03 10:46:00,327.81,327.7,328.02,328.02,33610,MSFT,financial modeling prep
706,706,2023-08-03 10:45:00,328.1799,327.76,328.21,327.82,47519,MSFT,financial modeling prep
707,707,2023-08-03 10:44:00,328.12,328.02,328.2399,328.1799,38578,MSFT,financial modeling prep
708,708,2023-08-03 10:43:00,328.46,328.09,328.515,328.16,40037,MSFT,financial modeling prep
709,709,2023-08-03 10:42:00,328.57,328.455,328.79,328.455,34794,MSFT,financial modeling prep
710,710,2023-08-03 10:41:00,328.64,328.38,328.645,328.58,35726,MSFT,financial modeling prep
711,711,2023-08-03 10:40:00,328.51,328.35,328.8,328.6695,48927,MSFT,financial modeling prep
712,712,2023-08-03 10:39:00,328.2301,328.09,328.56,328.56,44893,MSFT,financial modeling prep
713,713,2023-08-03 10:38:00,328.11,328.1011,328.425,328.25,40265,MSFT,financial modeling prep
714,714,2023-08-03 10:37:00,328.005,327.8799,328.18,328.13,30230,MSFT,financial modeling prep
715,715,2023-08-03 10:36:00,328.1685,327.91,328.385,327.99,59655,MSFT,financial modeling prep
716,716,2023-08-03 10:35:00,327.62,327.62,328.35,328.1899,64637,MSFT,financial modeling prep
717,717,2023-08-03 10:34:00,327.39,327.34,327.66,327.5818,53684,MSFT,financial modeling prep
718,718,2023-08-03 10:33:00,327.22,327.2,327.57,327.39,45283,MSFT,financial modeling prep
719,719,2023-08-03 10:32:00,327.03,326.87,327.31,327.25,44210,MSFT,financial modeling prep
720,720,2023-08-03 10:31:00,326.83,326.81,327.06,327.02,36622,MSFT,financial modeling prep
721,721,2023-08-03 10:30:00,326.63,326.61,326.87,326.7701,53103,MSFT,financial modeling prep
722,722,2023-08-03 10:29:00,326.74,326.56,326.96,326.65,74088,MSFT,financial modeling prep
723,723,2023-08-03 10:28:00,326.66,326.64,326.78,326.74,52603,MSFT,financial modeling prep
724,724,2023-08-03 10:27:00,326.805,326.61,326.81,326.66,58756,MSFT,financial modeling prep
725,725,2023-08-03 10:26:00,326.82,326.77,327.08,326.79,55515,MSFT,financial modeling prep
726,726,2023-08-03 10:25:00,326.72,326.67,326.81,326.78,95652,MSFT,financial modeling prep
727,727,2023-08-03 10:24:00,326.88,326.66,326.8804,326.72,68996,MSFT,financial modeling prep
728,728,2023-08-03 10:23:00,326.91,326.89,327.1,326.9,47907,MSFT,financial modeling prep
729,729,2023-08-03 10:22:00,326.92,326.63,326.99,326.92,42073,MSFT,financial modeling prep
730,730,2023-08-03 10:21:00,327.245,326.86,327.245,326.93,49530,MSFT,financial modeling prep
731,731,2023-08-03 10:20:00,327.85,327.2001,327.85,327.2699,37576,MSFT,financial modeling prep
732,732,2023-08-03 10:19:00,327.62,327.57,327.93,327.8899,29126,MSFT,financial modeling prep
733,733,2023-08-03 10:18:00,327.66,327.6209,327.9199,327.6209,32202,MSFT,financial modeling prep
734,734,2023-08-03 10:17:00,327.57,327.46,327.69,327.66,132739,MSFT,financial modeling prep
735,735,2023-08-03 10:16:00,327.6,327.461,327.77,327.6,39934,MSFT,financial modeling prep
736,736,2023-08-03 10:15:00,327.752,327.42,327.76,327.5937,27994,MSFT,financial modeling prep
737,737,2023-08-03 10:14:00,327.8872,327.6,327.96,327.7,51469,MSFT,financial modeling prep
738,738,2023-08-03 10:13:00,327.41,327.27,327.97,327.8421,52003,MSFT,financial modeling prep
739,739,2023-08-03 10:12:00,327.0,326.98,327.5,327.41,119029,MSFT,financial modeling prep
740,740,2023-08-03 10:11:00,327.105,326.91,327.22,326.9401,136719,MSFT,financial modeling prep
741,741,2023-08-03 10:10:00,327.16,326.86,327.2,327.0923,106934,MSFT,financial modeling prep
742,742,2023-08-03 10:09:00,327.505,327.13,327.6,327.16,68444,MSFT,financial modeling prep
743,743,2023-08-03 10:08:00,327.55,327.38,327.81,327.52,47772,MSFT,financial modeling prep
744,744,2023-08-03 10:07:00,327.8,327.4777,327.88,327.5602,53184,MSFT,financial modeling prep
745,745,2023-08-03 10:06:00,328.1777,327.705,328.225,327.8,55406,MSFT,financial modeling prep
746,746,2023-08-03 10:05:00,328.14,327.75,328.3727,328.14,62721,MSFT,financial modeling prep
747,747,2023-08-03 10:04:00,328.46,328.05,328.6099,328.1408,33250,MSFT,financial modeling prep
748,748,2023-08-03 10:03:00,328.13,327.87,328.54,328.49,61225,MSFT,financial modeling prep
749,749,2023-08-03 10:02:00,328.95,328.03,329.01,328.09,83546,MSFT,financial modeling prep
750,750,2023-08-03 10:01:00,328.765,328.48,328.97,328.97,50812,MSFT,financial modeling prep
751,751,2023-08-03 10:00:00,328.43,328.34,329.15,328.75,107994,MSFT,financial modeling prep
752,752,2023-08-03 09:59:00,328.5599,328.24,328.65,328.48,35978,MSFT,financial modeling prep
753,753,2023-08-03 09:58:00,328.56,328.195,328.68,328.535,62874,MSFT,financial modeling prep
754,754,2023-08-03 09:57:00,328.01,327.91,328.6,328.6,104038,MSFT,financial modeling prep
755,755,2023-08-03 09:56:00,327.84,327.48,328.125,328.05,60075,MSFT,financial modeling prep
756,756,2023-08-03 09:55:00,327.97,327.8,328.24,327.8064,49624,MSFT,financial modeling prep
757,757,2023-08-03 09:54:00,327.85,327.72,328.07,327.9452,36726,MSFT,financial modeling prep
758,758,2023-08-03 09:53:00,328.27,327.78,328.36,327.83,65996,MSFT,financial modeling prep
759,759,2023-08-03 09:52:00,328.03,327.88,328.29,328.24,62683,MSFT,financial modeling prep
760,760,2023-08-03 09:51:00,327.77,327.64,328.0399,328.03,62419,MSFT,financial modeling prep
761,761,2023-08-03 09:50:00,327.93,327.76,328.33,327.79,95380,MSFT,financial modeling prep
762,762,2023-08-03 09:49:00,327.48,327.33,327.96,327.96,65395,MSFT,financial modeling prep
763,763,2023-08-03 09:48:00,327.84,327.34,327.84,327.47,68848,MSFT,financial modeling prep
764,764,2023-08-03 09:47:00,327.44,327.11,327.93,327.84,107972,MSFT,financial modeling prep
765,765,2023-08-03 09:46:00,327.017,326.99,327.48,327.4,78716,MSFT,financial modeling prep
766,766,2023-08-03 09:45:00,327.02,326.84,327.23,327.01,60373,MSFT,financial modeling prep
767,767,2023-08-03 09:44:00,327.09,326.8501,327.14,327.02,49059,MSFT,financial modeling prep
768,768,2023-08-03 09:43:00,327.24,326.79,327.3,327.04,51653,MSFT,financial modeling prep
769,769,2023-08-03 09:42:00,327.14,327.1,327.66,327.2767,78769,MSFT,financial modeling prep
770,770,2023-08-03 09:41:00,326.8101,326.67,327.11,327.095,43967,MSFT,financial modeling prep
771,771,2023-08-03 09:40:00,327.02,326.65,327.27,326.8669,68750,MSFT,financial modeling prep
772,772,2023-08-03 09:39:00,327.2,326.9,327.35,326.97,73057,MSFT,financial modeling prep
773,773,2023-08-03 09:38:00,327.5,327.02,327.5,327.17,87278,MSFT,financial modeling prep
774,774,2023-08-03 09:37:00,327.71,327.47,328.21,327.4994,162268,MSFT,financial modeling prep
775,775,2023-08-03 09:36:00,327.56,327.32,328.01,327.7641,108462,MSFT,financial modeling prep
776,776,2023-08-03 09:35:00,327.27,326.86,327.67,327.61,78256,MSFT,financial modeling prep
777,777,2023-08-03 09:34:00,326.44,326.39,327.7,327.24,101306,MSFT,financial modeling prep
778,778,2023-08-03 09:33:00,327.69,326.52,327.81,326.52,113976,MSFT,financial modeling prep
779,779,2023-08-03 09:32:00,327.07,326.98,327.89,327.725,99144,MSFT,financial modeling prep
780,780,2023-08-03 09:31:00,326.8,326.72,327.63,327.0,128457,MSFT,financial modeling prep
781,781,2023-08-03 09:30:00,326.0,325.95,327.36,326.72,587759,MSFT,financial modeling prep
782,782,2023-08-02 16:00:00,327.5,327.43,327.51,327.43,251736,MSFT,financial modeling prep
783,783,2023-08-02 15:59:00,328.01,327.5,328.18,327.51,529843,MSFT,financial modeling prep
784,784,2023-08-02 15:58:00,327.91,327.74,328.22,328.03,238792,MSFT,financial modeling prep
785,785,2023-08-02 15:57:00,327.71,327.61,328.04,327.9,172973,MSFT,financial modeling prep
786,786,2023-08-02 15:56:00,327.65,327.62,328.025,327.72,151423,MSFT,financial modeling prep
787,787,2023-08-02 15:55:00,327.97,327.52,328.0,327.66,196500,MSFT,financial modeling prep
788,788,2023-08-02 15:54:00,328.03,327.88,328.17,327.95,100494,MSFT,financial modeling prep
789,789,2023-08-02 15:53:00,328.165,327.95,328.265,328.0,91961,MSFT,financial modeling prep
790,790,2023-08-02 15:52:00,327.92,327.92,328.32,328.17,123428,MSFT,financial modeling prep
791,791,2023-08-02 15:51:00,328.11,327.9,328.21,327.9,95423,MSFT,financial modeling prep
792,792,2023-08-02 15:50:00,328.08,327.8015,328.13,328.11,123821,MSFT,financial modeling prep
793,793,2023-08-02 15:49:00,328.06,327.97,328.1156,328.06,71040,MSFT,financial modeling prep
794,794,2023-08-02 15:48:00,327.92,327.86,328.1481,328.08,86665,MSFT,financial modeling prep
795,795,2023-08-02 15:47:00,327.9,327.8831,328.2,327.94,111068,MSFT,financial modeling prep
796,796,2023-08-02 15:46:00,327.73,327.73,327.98,327.9008,108016,MSFT,financial modeling prep
797,797,2023-08-02 15:45:00,327.69,327.64,327.78,327.7224,84665,MSFT,financial modeling prep
798,798,2023-08-02 15:44:00,327.4,327.38,328.0,327.695,129927,MSFT,financial modeling prep
799,799,2023-08-02 15:43:00,327.2,327.1599,327.45,327.41,57678,MSFT,financial modeling prep
800,800,2023-08-02 15:42:00,327.31,327.13,327.43,327.215,77937,MSFT,financial modeling prep
801,801,2023-08-02 15:41:00,327.27,327.25,327.33,327.33,60960,MSFT,financial modeling prep
802,802,2023-08-02 15:40:00,327.22,327.21,327.37,327.28,74075,MSFT,financial modeling prep
803,803,2023-08-02 15:39:00,327.12,327.095,327.24,327.21,58215,MSFT,financial modeling prep
804,804,2023-08-02 15:38:00,327.27,327.0398,327.32,327.12,46623,MSFT,financial modeling prep
805,805,2023-08-02 15:37:00,327.1,327.1,327.35,327.27,63686,MSFT,financial modeling prep
806,806,2023-08-02 15:36:00,327.1,327.06,327.21,327.1,50440,MSFT,financial modeling prep
807,807,2023-08-02 15:35:00,326.79,326.79,327.15,327.08,66456,MSFT,financial modeling prep
808,808,2023-08-02 15:34:00,326.785,326.7,326.82,326.785,45055,MSFT,financial modeling prep
809,809,2023-08-02 15:33:00,326.7139,326.67,326.84,326.81,63602,MSFT,financial modeling prep
810,810,2023-08-02 15:32:00,326.67,326.62,326.87,326.72,53412,MSFT,financial modeling prep
811,811,2023-08-02 15:31:00,326.655,326.645,326.79,326.68,60692,MSFT,financial modeling prep
812,812,2023-08-02 15:30:00,326.78,326.63,326.88,326.66,66467,MSFT,financial modeling prep
813,813,2023-08-02 15:29:00,326.83,326.725,326.95,326.78,51520,MSFT,financial modeling prep
814,814,2023-08-02 15:28:00,326.81,326.75,327.03,326.825,78045,MSFT,financial modeling prep
815,815,2023-08-02 15:27:00,327.0,326.75,327.0,326.7801,63028,MSFT,financial modeling prep
816,816,2023-08-02 15:26:00,327.18,327.0,327.19,327.0,50229,MSFT,financial modeling prep
817,817,2023-08-02 15:25:00,327.2,327.18,327.32,327.19,38633,MSFT,financial modeling prep
818,818,2023-08-02 15:24:00,327.2601,327.11,327.29,327.18,58878,MSFT,financial modeling prep
819,819,2023-08-02 15:23:00,327.35,327.26,327.39,327.265,44368,MSFT,financial modeling prep
820,820,2023-08-02 15:22:00,327.35,327.3,327.37,327.3499,41732,MSFT,financial modeling prep
821,821,2023-08-02 15:21:00,327.34,327.2624,327.4,327.3501,46170,MSFT,financial modeling prep
822,822,2023-08-02 15:20:00,327.25,327.21,327.45,327.32,57017,MSFT,financial modeling prep
823,823,2023-08-02 15:19:00,327.03,327.03,327.26,327.24,58373,MSFT,financial modeling prep
824,824,2023-08-02 15:18:00,327.06,326.97,327.12,327.04,83701,MSFT,financial modeling prep
825,825,2023-08-02 15:17:00,327.28,327.02,327.31,327.07,59307,MSFT,financial modeling prep
826,826,2023-08-02 15:16:00,327.24,327.155,327.365,327.275,61031,MSFT,financial modeling prep
827,827,2023-08-02 15:15:00,327.24,327.2,327.39,327.22,46345,MSFT,financial modeling prep
828,828,2023-08-02 15:14:00,327.27,327.195,327.36,327.26,38787,MSFT,financial modeling prep
829,829,2023-08-02 15:13:00,327.31,327.24,327.38,327.29,38234,MSFT,financial modeling prep
830,830,2023-08-02 15:12:00,327.41,327.21,327.44,327.3,48822,MSFT,financial modeling prep
831,831,2023-08-02 15:11:00,327.4,327.38,327.675,327.4399,60198,MSFT,financial modeling prep
832,832,2023-08-02 15:10:00,327.61,327.34,327.66,327.4,73273,MSFT,financial modeling prep
833,833,2023-08-02 15:09:00,327.63,327.58,327.759,327.6169,41011,MSFT,financial modeling prep
834,834,2023-08-02 15:08:00,327.63,327.57,327.8,327.61,70446,MSFT,financial modeling prep
835,835,2023-08-02 15:07:00,327.96,327.62,327.98,327.62,61680,MSFT,financial modeling prep
836,836,2023-08-02 15:06:00,328.16,327.935,328.2467,327.97,66543,MSFT,financial modeling prep
837,837,2023-08-02 15:05:00,328.55,328.1801,328.55,328.183,28952,MSFT,financial modeling prep
838,838,2023-08-02 15:04:00,328.47,328.46,328.5664,328.53,35149,MSFT,financial modeling prep
839,839,2023-08-02 15:03:00,328.3099,328.3099,328.495,328.4633,33014,MSFT,financial modeling prep
840,840,2023-08-02 15:02:00,328.48,328.3101,328.4999,328.33,22586,MSFT,financial modeling prep
841,841,2023-08-02 15:01:00,328.41,328.4,328.51,328.49,20668,MSFT,financial modeling prep
842,842,2023-08-02 15:00:00,328.44,328.375,328.492,328.4,25786,MSFT,financial modeling prep
843,843,2023-08-02 14:59:00,328.29,328.28,328.43,328.42,24310,MSFT,financial modeling prep
844,844,2023-08-02 14:58:00,328.47,328.28,328.47,328.3,27610,MSFT,financial modeling prep
845,845,2023-08-02 14:57:00,328.38,328.3,328.5099,328.49,19658,MSFT,financial modeling prep
846,846,2023-08-02 14:56:00,328.3086,328.3086,328.5199,328.37,26166,MSFT,financial modeling prep
847,847,2023-08-02 14:55:00,328.47,328.27,328.6099,328.32,37319,MSFT,financial modeling prep
848,848,2023-08-02 14:54:00,328.32,328.29,328.47,328.47,30441,MSFT,financial modeling prep
849,849,2023-08-02 14:53:00,328.21,328.19,328.38,328.33,27377,MSFT,financial modeling prep
850,850,2023-08-02 14:52:00,328.12,328.115,328.26,328.18,25265,MSFT,financial modeling prep
851,851,2023-08-02 14:51:00,328.1899,328.1,328.36,328.14,21836,MSFT,financial modeling prep
852,852,2023-08-02 14:50:00,328.2099,328.1585,328.29,328.18,18153,MSFT,financial modeling prep
853,853,2023-08-02 14:49:00,328.16,328.16,328.36,328.2,18768,MSFT,financial modeling prep
854,854,2023-08-02 14:48:00,328.21,328.17,328.45,328.17,43696,MSFT,financial modeling prep
855,855,2023-08-02 14:47:00,328.34,328.076,328.35,328.2302,23814,MSFT,financial modeling prep
856,856,2023-08-02 14:46:00,328.2,328.11,328.35,328.34,36710,MSFT,financial modeling prep
857,857,2023-08-02 14:45:00,327.92,327.8647,328.18,328.18,37030,MSFT,financial modeling prep
858,858,2023-08-02 14:44:00,328.12,327.9,328.13,327.935,41865,MSFT,financial modeling prep
859,859,2023-08-02 14:43:00,328.11,328.1,328.28,328.13,36618,MSFT,financial modeling prep
860,860,2023-08-02 14:42:00,327.98,327.98,328.17,328.105,24880,MSFT,financial modeling prep
861,861,2023-08-02 14:41:00,328.09,327.97,328.16,327.981,37805,MSFT,financial modeling prep
862,862,2023-08-02 14:40:00,328.105,328.08,328.17,328.085,28204,MSFT,financial modeling prep
863,863,2023-08-02 14:39:00,328.16,328.08,328.305,328.1,19599,MSFT,financial modeling prep
864,864,2023-08-02 14:38:00,328.18,328.11,328.2465,328.18,17391,MSFT,financial modeling prep
865,865,2023-08-02 14:37:00,328.04,328.02,328.16,328.16,25913,MSFT,financial modeling prep
866,866,2023-08-02 14:36:00,328.145,327.99,328.15,328.065,49195,MSFT,financial modeling prep
867,867,2023-08-02 14:35:00,328.2815,328.11,328.29,328.135,27715,MSFT,financial modeling prep
868,868,2023-08-02 14:34:00,328.303,328.27,328.37,328.305,17804,MSFT,financial modeling prep
869,869,2023-08-02 14:33:00,328.4526,328.114,328.54,328.3,28936,MSFT,financial modeling prep
870,870,2023-08-02 14:32:00,328.51,328.38,328.565,328.4425,25107,MSFT,financial modeling prep
871,871,2023-08-02 14:31:00,328.395,328.33,328.58,328.54,24761,MSFT,financial modeling prep
872,872,2023-08-02 14:30:00,328.5,328.4,328.6299,328.415,22214,MSFT,financial modeling prep
873,873,2023-08-02 14:29:00,328.7,328.54,328.7,328.5499,22031,MSFT,financial modeling prep
874,874,2023-08-02 14:28:00,328.55,328.46,328.75,328.71,24885,MSFT,financial modeling prep
875,875,2023-08-02 14:27:00,328.56,328.39,328.61,328.53,18830,MSFT,financial modeling prep
876,876,2023-08-02 14:26:00,328.46,328.3703,328.63,328.56,25155,MSFT,financial modeling prep
877,877,2023-08-02 14:25:00,328.67,328.46,328.77,328.47,31464,MSFT,financial modeling prep
878,878,2023-08-02 14:24:00,328.615,328.58,328.715,328.68,96076,MSFT,financial modeling prep
879,879,2023-08-02 14:23:00,328.759,328.58,328.759,328.62,23581,MSFT,financial modeling prep
880,880,2023-08-02 14:22:00,328.68,328.62,328.83,328.76,32241,MSFT,financial modeling prep
881,881,2023-08-02 14:21:00,328.8701,328.68,328.89,328.73,31394,MSFT,financial modeling prep
882,882,2023-08-02 14:20:00,329.04,328.8,329.04,328.86,27585,MSFT,financial modeling prep
883,883,2023-08-02 14:19:00,328.8,328.8,329.05,329.04,42745,MSFT,financial modeling prep
884,884,2023-08-02 14:18:00,328.82,328.74,328.8501,328.79,26052,MSFT,financial modeling prep
885,885,2023-08-02 14:17:00,328.7,328.67,328.8441,328.8,20311,MSFT,financial modeling prep
886,886,2023-08-02 14:16:00,328.69,328.6315,328.76,328.7071,23086,MSFT,financial modeling prep
887,887,2023-08-02 14:15:00,328.67,328.58,328.7414,328.7,23190,MSFT,financial modeling prep
888,888,2023-08-02 14:14:00,328.5269,328.51,328.7,328.69,29997,MSFT,financial modeling prep
889,889,2023-08-02 14:13:00,328.39,328.32,328.58,328.5199,26968,MSFT,financial modeling prep
890,890,2023-08-02 14:12:00,328.43,328.216,328.45,328.37,25899,MSFT,financial modeling prep
891,891,2023-08-02 14:11:00,328.47,328.26,328.55,328.445,32500,MSFT,financial modeling prep
892,892,2023-08-02 14:10:00,328.698,328.41,328.73,328.47,40539,MSFT,financial modeling prep
893,893,2023-08-02 14:09:00,328.78,328.64,328.7902,328.68,30624,MSFT,financial modeling prep
894,894,2023-08-02 14:08:00,328.52,328.485,328.8799,328.7869,46448,MSFT,financial modeling prep
895,895,2023-08-02 14:07:00,328.5,328.35,328.54,328.4934,28788,MSFT,financial modeling prep
896,896,2023-08-02 14:06:00,328.31,328.28,328.53,328.483,20236,MSFT,financial modeling prep
897,897,2023-08-02 14:05:00,328.36,328.25,328.45,328.3,35386,MSFT,financial modeling prep
898,898,2023-08-02 14:04:00,328.44,328.3,328.49,328.3689,21963,MSFT,financial modeling prep
899,899,2023-08-02 14:03:00,328.1201,328.09,328.42,328.42,19767,MSFT,financial modeling prep
900,900,2023-08-02 14:02:00,328.42,328.09,328.42,328.14,27535,MSFT,financial modeling prep
901,901,2023-08-02 14:01:00,328.27,328.23,328.53,328.42,42813,MSFT,financial modeling prep
902,902,2023-08-02 14:00:00,328.1,328.02,328.35,328.24,29040,MSFT,financial modeling prep
903,903,2023-08-02 13:59:00,328.06,328.0,328.14,328.06,35746,MSFT,financial modeling prep
904,904,2023-08-02 13:58:00,327.84,327.84,328.04,328.02,29616,MSFT,financial modeling prep
905,905,2023-08-02 13:57:00,327.6668,327.65,327.88,327.84,24788,MSFT,financial modeling prep
906,906,2023-08-02 13:56:00,327.765,327.66,327.8,327.66,29000,MSFT,financial modeling prep
907,907,2023-08-02 13:55:00,327.915,327.7011,327.93,327.7899,46163,MSFT,financial modeling prep
908,908,2023-08-02 13:54:00,327.975,327.89,327.9899,327.92,31963,MSFT,financial modeling prep
909,909,2023-08-02 13:53:00,328.04,327.95,328.07,327.9664,23206,MSFT,financial modeling prep
910,910,2023-08-02 13:52:00,328.02,327.99,328.09,328.06,19222,MSFT,financial modeling prep
911,911,2023-08-02 13:51:00,328.215,327.99,328.215,328.01,25245,MSFT,financial modeling prep
912,912,2023-08-02 13:50:00,328.0425,327.95,328.2103,328.205,33018,MSFT,financial modeling prep
913,913,2023-08-02 13:49:00,328.0,327.98,328.12,328.0216,32909,MSFT,financial modeling prep
914,914,2023-08-02 13:48:00,328.14,327.98,328.19,328.0,24766,MSFT,financial modeling prep
915,915,2023-08-02 13:47:00,328.21,328.15,328.255,328.15,16353,MSFT,financial modeling prep
916,916,2023-08-02 13:46:00,328.38,328.19,328.42,328.21,31629,MSFT,financial modeling prep
917,917,2023-08-02 13:45:00,328.2,328.14,328.36,328.36,25410,MSFT,financial modeling prep
918,918,2023-08-02 13:44:00,328.05,328.05,328.24,328.21,27952,MSFT,financial modeling prep
919,919,2023-08-02 13:43:00,328.1005,327.95,328.1438,328.04,30678,MSFT,financial modeling prep
920,920,2023-08-02 13:42:00,328.26,328.13,328.33,328.13,26341,MSFT,financial modeling prep
921,921,2023-08-02 13:41:00,328.27,328.15,328.275,328.25,19297,MSFT,financial modeling prep
922,922,2023-08-02 13:40:00,328.2499,328.23,328.31,328.28,22638,MSFT,financial modeling prep
923,923,2023-08-02 13:39:00,328.24,328.18,328.31,328.21,23551,MSFT,financial modeling prep
924,924,2023-08-02 13:38:00,328.1,328.1,328.32,328.27,21042,MSFT,financial modeling prep
925,925,2023-08-02 13:37:00,328.23,328.03,328.23,328.085,21994,MSFT,financial modeling prep
926,926,2023-08-02 13:36:00,328.2983,328.14,328.33,328.21,25193,MSFT,financial modeling prep
927,927,2023-08-02 13:35:00,328.2,328.2,328.34,328.315,27638,MSFT,financial modeling prep
928,928,2023-08-02 13:34:00,328.15,328.12,328.24,328.2167,23293,MSFT,financial modeling prep
929,929,2023-08-02 13:33:00,328.28,328.0301,328.35,328.1146,59427,MSFT,financial modeling prep
930,930,2023-08-02 13:32:00,327.94,327.905,328.28,328.28,28431,MSFT,financial modeling prep
931,931,2023-08-02 13:31:00,327.88,327.8,328.05,327.94,19869,MSFT,financial modeling prep
932,932,2023-08-02 13:30:00,327.93,327.7275,328.17,327.9401,41874,MSFT,financial modeling prep
933,933,2023-08-02 13:29:00,327.7,327.66,327.97,327.9699,23771,MSFT,financial modeling prep
934,934,2023-08-02 13:28:00,327.61,327.56,327.7,327.68,25521,MSFT,financial modeling prep
935,935,2023-08-02 13:27:00,327.78,327.58,327.81,327.6,19174,MSFT,financial modeling prep
936,936,2023-08-02 13:26:00,328.03,327.66,328.05,327.76,29842,MSFT,financial modeling prep
937,937,2023-08-02 13:25:00,327.9019,327.84,328.03,328.0175,28627,MSFT,financial modeling prep
938,938,2023-08-02 13:24:00,328.02,327.81,328.078,327.91,29694,MSFT,financial modeling prep
939,939,2023-08-02 13:23:00,328.045,327.97,328.13,327.9999,31952,MSFT,financial modeling prep
940,940,2023-08-02 13:22:00,327.99,327.9445,328.0751,328.03,30832,MSFT,financial modeling prep
941,941,2023-08-02 13:21:00,327.96,327.94,328.1,327.99,22769,MSFT,financial modeling prep
942,942,2023-08-02 13:20:00,328.0,327.94,328.07,327.96,20746,MSFT,financial modeling prep
943,943,2023-08-02 13:19:00,328.01,327.935,328.03,328.0,28508,MSFT,financial modeling prep
944,944,2023-08-02 13:18:00,328.13,328.0,328.2135,328.015,25828,MSFT,financial modeling prep
945,945,2023-08-02 13:17:00,327.975,327.95,328.16,328.16,33565,MSFT,financial modeling prep
946,946,2023-08-02 13:16:00,327.99,327.8,328.04,327.97,44860,MSFT,financial modeling prep
947,947,2023-08-02 13:15:00,328.0912,327.88,328.1,327.96,45681,MSFT,financial modeling prep
948,948,2023-08-02 13:14:00,328.1977,327.98,328.205,328.1,43933,MSFT,financial modeling prep
949,949,2023-08-02 13:13:00,328.24,328.13,328.29,328.19,45753,MSFT,financial modeling prep
950,950,2023-08-02 13:12:00,328.42,328.23,328.54,328.24,31696,MSFT,financial modeling prep
951,951,2023-08-02 13:11:00,328.43,328.34,328.49,328.42,42810,MSFT,financial modeling prep
952,952,2023-08-02 13:10:00,328.3,328.28,328.4984,328.43,27840,MSFT,financial modeling prep
953,953,2023-08-02 13:09:00,328.25,328.24,328.4652,328.33,29331,MSFT,financial modeling prep
954,954,2023-08-02 13:08:00,328.265,328.23,328.39,328.26,31573,MSFT,financial modeling prep
955,955,2023-08-02 13:07:00,328.36,328.25,328.451,328.3369,33261,MSFT,financial modeling prep
956,956,2023-08-02 13:06:00,328.33,328.25,328.41,328.3874,30650,MSFT,financial modeling prep
957,957,2023-08-02 13:05:00,328.335,328.22,328.4,328.325,51371,MSFT,financial modeling prep
958,958,2023-08-02 13:04:00,328.15,328.15,328.38,328.33,43363,MSFT,financial modeling prep
959,959,2023-08-02 13:03:00,328.36,328.07,328.36,328.17,26305,MSFT,financial modeling prep
960,960,2023-08-02 13:02:00,328.33,328.275,328.69,328.38,62744,MSFT,financial modeling prep
961,961,2023-08-02 13:01:00,328.23,328.13,328.32,328.31,25676,MSFT,financial modeling prep
962,962,2023-08-02 13:00:00,328.11,328.05,328.27,328.23,38051,MSFT,financial modeling prep
963,963,2023-08-02 12:59:00,328.1599,328.08,328.1725,328.12,24400,MSFT,financial modeling prep
964,964,2023-08-02 12:58:00,328.25,328.11,328.25,328.14,63726,MSFT,financial modeling prep
965,965,2023-08-02 12:57:00,327.975,327.97,328.2458,328.23,44023,MSFT,financial modeling prep
966,966,2023-08-02 12:56:00,327.7,327.69,328.1098,327.985,39627,MSFT,financial modeling prep
967,967,2023-08-02 12:55:00,327.72,327.685,327.87,327.71,38555,MSFT,financial modeling prep
968,968,2023-08-02 12:54:00,327.65,327.645,327.8499,327.71,19996,MSFT,financial modeling prep
969,969,2023-08-02 12:53:00,327.84,327.57,327.86,327.63,27488,MSFT,financial modeling prep
970,970,2023-08-02 12:52:00,328.09,327.75,328.09,327.84,41944,MSFT,financial modeling prep
971,971,2023-08-02 12:51:00,328.245,328.0,328.27,328.0999,51615,MSFT,financial modeling prep
